0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87
0.1738627949246319,0.16917204139390346,0.00013705414511818473,-0.14604309720129352,-0.16736541014914438,-0.07033611495158643,-0.07483314773547882,-0.06964649895602386,-0.1670463314250495,-0.18857189925945136,-0.16174346795870503,-0.1362600899659407,-0.08307170651454339,-0.19169235902303977,-0.11698366774325364,-0.24059292284902262,0.03714233798227348,-0.05132256309183614,-0.09723312286241081,-0.17418012560085203,-0.09449344680907862,-0.14433201353683467,-0.1304621577574493,0.1359122955533148,0.14198097147183608,0.10211996391201876,-0.06738045851518036,-0.10707946832691702,-0.035759572964457746,-0.1289116130120175,0.07825109479488337,-0.14549189676874003,-0.08305020719296005,-0.13363933289960744,-0.16584007221174293,-0.13616520367264742,-0.15654851479982956,-0.13376682226305633,-0.10435470319295899,-0.06950917257922758,0.10333880097567416,-0.1682557658316091,0.03083887879640261,-0.15339758199905215,0.2242784047997355,-0.052353698111355026,-0.06925433610644437,0.3247321287850854,1.1181383298177856,-0.15933105053931573,-0.15763659272235364,-0.10347049248292076,-0.08386529546320262,-0.12830425437200352,-0.1931239842980456,-0.19377286826291618,0.2126063455801603,-0.17067261663548505,0.04477650528820254,0.317032026246731,0.1160248820857655,0.26738481524453583,0.31920355361855834,1.2527578250029574,0.2693461463416214,0.02059450622841765,-0.16815037224329857,-0.12349448697715788,-0.09382847885436887,0.03373769456931138,-0.10240796111368058,-0.09817613873476322,0.290086413274385,0.3136191326299326,-0.19684571240682847,-0.14716903740868972,-0.09463102166967115,-0.12209538792176541,-0.20230055622983042,-0.20210879282941038,-0.1009269317616407,-0.2462551266526988,-0.050402932684751586,0.011995886444181564,-0.18768442148284026,-0.21626198941409086,0.18357407774173048,0.0644832308779088
0.008388255869978153,0.1667894967619904,-0.11471431946392358,-0.14604309720129352,-0.17612642795439462,-0.07033611495158643,-0.07483314773547882,-0.06964649895602386,-0.17586371777766927,-0.15497852094749978,-0.17437425969753598,-0.1509331759838613,-0.19937592426523087,-0.17905164475948082,-0.11698366774325364,0.20349709774014244,-0.12702052715034878,-0.22917253482773928,0.03244542932650205,-0.17418012560085203,0.03726280681156677,-0.14433201353683467,-0.14759809634690735,-0.07565167830775041,-0.06042592528468527,-0.1100591945910083,-0.11741545246209646,-0.1322749321115436,-0.09969181368966575,-0.1289116130120175,-0.03355524354801903,-0.14549189676874003,-0.08305020719296005,-0.13363933289960744,-0.16584007221174293,-0.13616520367264742,-0.15654851479982956,-0.13376682226305633,-0.10435470319295899,-0.06950917257922758,-0.015410482833191023,-0.19714491999775205,-0.049654760819797375,-0.15339758199905215,0.011766754842500822,-0.052353698111355026,-0.06925433610644437,0.05508733694808424,-0.22696635061187898,0.3272557583234633,-0.15763659272235364,-0.10347049248292076,-0.08386529546320262,0.010153790207852287,-0.19908110314903332,-0.19888735875944075,-0.20172881162024514,-0.17067261663548505,-0.029636407813460785,-0.08171701006624925,-0.20576902320182983,-0.21965828384428374,-0.2179301370086543,-0.2044023628691757,0.042511130082296504,0.5281885126817704,-0.16815037224329857,-0.12349448697715788,-0.09382847885436887,0.5668793438587288,-0.012663574224485467,-0.09817613873476322,0.2023179133199009,0.22295650218151133,-0.19684571240682847,-0.14716903740868972,-0.09463102166967115,-0.12209538792176541,-0.20230055622983042,-0.20210879282941038,-0.1009269317616407,-0.007468639042207327,-0.050402932684751586,-0.14622203078974727,-0.18768442148284026,-0.21626198941409086,0.037238548133452384,-0.06018451400724739
-0.004849707254394146,0.14772913970668589,-0.13385621506543052,-0.14604309720129352,-0.18780778502806164,-0.07033611495158643,-0.07483314773547882,-0.06964649895602386,-0.18762023291449562,-0.18857189925945136,-0.1838473535016592,-0.09224083191217881,-0.21408105524520285,-0.19169235902303977,-0.11698366774325364,-0.24059292284902262,-0.1735333389379251,-0.16117107504636455,-0.16207239895686723,-0.17418012560085203,-0.16037157361940133,-0.14433201353683467,-0.16045005028900092,-0.1246960540664519,-0.0729977822260841,-0.2575057284659932,-0.09295389986582638,-0.13175002661603052,-0.06032111177414218,-0.1289116130120175,-0.07548262042660743,-0.14549189676874003,-0.08305020719296005,2.9805144480807635,-0.16584007221174293,-0.13616520367264742,-0.15654851479982956,-0.13376682226305633,-0.10435470319295899,-0.06950917257922758,-0.2143155332130402,0.18322894318979693,-0.08944936916937939,-0.15339758199905215,0.011766754842500822,-0.052353698111355026,-0.06925433610644437,0.05508733694808424,0.44558598960295337,-0.15933105053931573,-0.15763659272235364,-0.10347049248292076,-0.08386529546320262,-0.2793493939136644,-0.18120974659607014,-0.18098664202160478,-0.20172881162024514,-0.17067261663548505,-0.0389380219511687,0.024262800249493004,0.6261859514441483,-0.21965828384428374,-0.2179301370086543,-0.2044023628691757,-0.25394651492989045,-0.08391014215903732,1.067902364071475,1.0901219106299225,-0.09382847885436887,-0.1701105831001718,-0.16117862155439244,-0.09817613873476322,0.09611802837497514,0.11325471933892162,-0.19684571240682847,-0.14716903740868972,-0.09463102166967115,-0.12209538792176541,-0.20230055622983042,-0.20210879282941038,-0.1009269317616407,-0.2462551266526988,-0.050402932684751586,-0.006051784723186745,-0.18768442148284026,-0.21626198941409086,0.04162980084675837,-0.04236890356230002
-0.05780155975188335,-0.03810934158253306,-0.11471431946392358,-0.14604309720129352,-0.02134844672830673,-0.07033611495158643,-0.07483314773547882,-0.06964649895602386,-0.020089892214719973,-0.18857189925945136,-0.0038585712233182735,0.11318237233870992,-0.16194468177075674,-0.19169235902303977,-0.11698366774325364,-0.24059292284902262,-0.2036298642122392,0.10037300103584595,-0.16207239895686723,-0.17418012560085203,-0.16037157361940133,-0.14433201353683467,-0.14331411169954283,0.06955814011507162,0.11683725758903839,-0.0740966253532071,-0.03402379588390295,-0.05091458030702032,-0.02022801165833377,-0.1289116130120175,-0.183096221081651,-0.14549189676874003,-0.08305020719296005,-0.13363933289960744,-0.16584007221174293,-0.13616520367264742,-0.15654851479982956,-0.13376682226305633,-0.10435470319295899,-0.06950917257922758,-0.1742376499275482,0.23137753346670187,-0.04332380040054569,-0.15339758199905215,0.7343063646970988,-0.052353698111355026,-0.06925433610644437,0.971879629193888,-0.22696635061187898,1.9816509084569123,-0.15763659272235364,-0.10347049248292076,-0.08386529546320262,0.3500053541765893,-0.17695466170250748,-0.17757698169058841,-0.20172881162024514,1.204554813561981,-0.12265254919053993,0.42698607944931355,0.4181972077826538,0.6541543351091867,1.2591875122161804,0.7973952662929158,0.2626084725913444,0.2893207449390161,-0.16815037224329857,-0.12349448697715788,-0.09382847885436887,0.3159891559578265,0.13505727499135783,-0.09817613873476322,0.3164169632607302,0.3172456378478694,0.13536764018186082,-0.14716903740868972,-0.09463102166967115,-0.12209538792176541,-0.20230055622983042,-0.20210879282941038,-0.1009269317616407,0.15591158932286578,-0.050402932684751586,-0.18833326351360666,-0.18768442148284026,-0.21626198941409086,0.18250593518984523,0.033503171689259065
-0.2232760988065371,-0.22871291213557815,-0.1529981106669375,-0.14604309720129352,-0.2695772845437307,-0.07033611495158643,-0.07483314773547882,-0.06964649895602386,-0.26991583887228016,-0.18857189925945136,-0.2722628956734758,-0.1509331759838613,-0.2501754676505886,-0.19169235902303977,-0.11698366774325364,-0.24059292284902262,-0.2036298642122392,-0.2448651793926719,-0.1836854909883527,-0.17418012560085203,-0.1823309492228422,-0.14433201353683467,-0.18615395817318803,-0.2631742915027855,-0.25403252218222744,-0.2575057284659932,-0.1429888938127425,-0.2330567872500498,-0.07187948297869956,-0.1289116130120175,-0.21943328104309429,-0.14549189676874003,-0.08305020719296005,-0.13363933289960744,-0.16584007221174293,-0.13616520367264742,-0.15654851479982956,-0.13376682226305633,-0.10435470319295899,-0.06950917257922758,-0.21283116716542938,-0.2308489331915855,-0.23234819006106025,-0.15339758199905215,0.011766754842500822,-0.052353698111355026,-0.06925433610644437,0.05508733694808424,-0.22696635061187898,0.3272557583234633,-0.15763659272235364,-0.10347049248292076,-0.08386529546320262,-0.2793493939136644,-0.2143994087658589,-0.21423083024901443,-0.20172881162024514,-0.17067261663548505,-0.18776384815449534,-0.2605579399740643,-0.20576902320182983,-0.21965828384428374,-0.2179301370086543,-0.2044023628691757,-0.26068418868016746,-0.17348555506257016,-0.16815037224329857,-0.12349448697715788,-0.09382847885436887,-0.1701105831001718,-0.23345064993418674,-0.09817613873476322,-0.2663658764370442,-0.264808449630995,-0.14573596585472243,-0.14716903740868972,-0.09463102166967115,-0.12209538792176541,-0.20230055622983042,-0.20210879282941038,-0.1009269317616407,-0.2462551266526988,-0.050402932684751586,-0.19595339133982884,-0.18768442148284026,-0.21626198941409086,-0.2630281914520655,-0.2630083867651098
0.07788756227293273,0.0881655239088593,-0.07643052826090965,-0.14604309720129352,-0.12648066039130984,-0.07033611495158643,-0.07483314773547882,-0.06964649895602386,-0.12589852844615723,-0.18857189925945136,-0.11753569687279675,0.20122088844623368,-0.16461834194893346,-0.15377021623236287,-0.05236118022259013,-0.24059292284902262,-0.2036298642122392,0.016678896689538595,-0.11884621489389628,-0.17418012560085203,-0.11645282241251952,-0.14433201353683467,-0.14331411169954283,-0.061226861908132334,-0.05916873959054538,-0.05971159765808662,-0.07672032405193803,-0.12807568814743917,-0.03648197116474258,-0.1289116130120175,-0.11181968038805072,-0.14549189676874003,-0.08305020719296005,-0.13363933289960744,0.10990195261651219,0.8281145767021008,-0.15654851479982956,-0.13376682226305633,-0.10435470319295899,-0.06950917257922758,-0.10744117778506154,-0.12492203458239465,0.05978041214155317,-0.06213228294672293,0.011766754842500822,-0.052353698111355026,-0.06925433610644437,0.05508733694808424,-0.22696635061187898,-0.15933105053931573,0.9910544046805363,2.3050926380917347,-0.08386529546320262,0.37517954410019944,-0.18291178055349522,-0.18269147218711296,-0.20172881162024514,-0.17067261663548505,-0.0389380219511687,0.06400522911789634,-0.13905565259342592,-0.119384704620115,0.1849201309617552,-0.05868634408196241,0.21095297383922093,2.4167368013979207,-0.16815037224329857,-0.12349448697715788,-0.09382847885436887,2.5504798919502383,0.1271152938507211,-0.09817613873476322,0.16369977333992788,0.18306494478420599,-0.19684571240682847,-0.14716903740868972,-0.09463102166967115,-0.12209538792176541,-0.20230055622983042,-0.20210879282941038,-0.1009269317616407,-0.020036348916443722,-0.050402932684751586,-0.026505812046204162,-0.18768442148284026,-0.21626198941409086,0.04186716585828843,0.0030629794837895487
-0.10082493990609333,-0.08337768958888127,-0.1529981106669375,-0.14604309720129352,-0.1527637138070606,-0.07033611495158643,-0.07483314773547882,-0.06964649895602386,-0.15235068750401654,-0.15497852094749978,-0.1491126762198741,-0.03354848784049631,-0.13788174016716623,-0.19169235902303977,-0.11698366774325364,-0.24059292284902262,-0.2036298642122392,0.19452886842544173,-0.11884621489389628,-0.17418012560085203,-0.11645282241251952,-0.14433201353683467,-0.12832016543376704,-0.09680807569385694,-0.10191305319130144,-0.07050036842942697,-0.0024461552596270098,-0.04041647039675925,0.023838278559041238,-0.1289116130120175,-0.2096502264380903,-0.14549189676874003,-0.08305020719296005,-0.13363933289960744,-0.16584007221174293,-0.13616520367264742,-0.15654851479982956,-0.13376682226305633,-0.10435470319295899,-0.06950917257922758,-0.20244060483215368,-0.12010717555470415,0.24337826429985202,-0.027907795802099476,-0.11574023513183998,-0.052353698111355026,-0.06925433610644437,-0.10669953815411645,-0.22696635061187898,-0.15933105053931573,0.4167089059790913,-0.10347049248292076,-0.08386529546320262,0.16119892974951316,-0.18971991638319546,-0.1895107928491457,-0.20172881162024514,-0.17067261663548505,-0.07614447850200036,-0.04859831934257979,-0.20576902320182983,-0.21965828384428374,-0.2179301370086543,-0.2044023628691757,0.09865841133460464,3.200521664303833,-0.16815037224329857,-0.12349448697715788,-0.09382847885436887,3.373713321000074,0.040547699417780664,-0.09817613873476322,-0.0715198065380895,-0.05991090481756297,-0.19684571240682847,-0.14716903740868972,-0.09463102166967115,-0.12209538792176541,-0.20230055622983042,-0.20210879282941038,-0.1009269317616407,0.005099070832029066,-0.050402932684751586,-0.05758791239000514,-0.18768442148284026,-0.21626198941409086,-0.06091188413422482,-0.042576544709677026
-0.10082493990609333,-0.1262634929633164,-0.13385621506543052,-0.14604309720129352,-0.035950143070390496,-0.07033611495158643,-0.07483314773547882,-0.06964649895602386,-0.03478553613575292,-0.15497852094749978,-0.022804758831564687,0.14252854437455117,-0.1953654339979658,-0.12848878770524494,-0.11698366774325364,-0.24059292284902262,-0.15164495692024213,-0.2344034163493835,-0.22691167505132367,-0.17418012560085203,-0.226249700429724,-0.14433201353683467,-0.16259204261268317,0.027245345342858576,0.05649234427032395,-0.05971159765808662,-0.11897209671822274,-0.1590451123827093,-0.08379905328339936,-0.1289116130120175,-0.20825264720880404,-0.14549189676874003,-0.08305020719296005,-0.13363933289960744,-0.16584007221174293,-0.13616520367264742,-0.15654851479982956,-0.13376682226305633,-0.10435470319295899,-0.06950917257922758,-0.20095623878454288,-0.11529231652701366,-0.01799995872353895,-0.15339758199905215,0.2667807347911824,-0.052353698111355026,-0.06925433610644437,0.37866108715248564,1.2526487978607521,-0.15933105053931573,-0.15763659272235364,-0.10347049248292076,-0.08386529546320262,0.010153790207852287,-0.18120974659607014,-0.18098664202160478,-0.20172881162024514,-0.17067261663548505,-0.11335093505283202,0.20840272067309518,0.178813936776028,0.41063278556477695,1.5277543575297867,1.1798998156093508,0.015560435081188595,1.558305761072398,2.303955100386249,-0.12349448697715788,-0.09382847885436887,1.6331626424375638,0.2533927939868452,-0.09817613873476322,0.09699571337451998,0.11416134564340583,-0.19684571240682847,-0.14716903740868972,-0.09463102166967115,-0.12209538792176541,-0.20230055622983042,-0.20210879282941038,-0.1009269317616407,-0.0577394785391529,-0.050402932684751586,-0.18211684344484647,-0.18768442148284026,-0.21626198941409086,0.20042699356036428,0.010579589018837274
0.1209109424271427,0.08340043464503318,-0.05728863265940269,-0.14604309720129352,-0.17612642795439462,-0.07033611495158643,-0.07483314773547882,-0.06964649895602386,-0.17586371777766927,-0.15497852094749978,-0.17437425969753598,-0.09224083191217881,-0.17932347292890544,-0.17905164475948082,-0.11698366774325364,-0.0925629159859676,-0.15985310017687324,-0.07747697070005719,-0.16207239895686723,-0.17418012560085203,-0.16037157361940133,-0.14433201353683467,-0.1347461424048138,-0.028530611402331343,-0.04031095417844712,0.008617283893735651,-0.10963223118146508,-0.22833263779043234,-0.020950409858618606,-0.1289116130120175,-0.06989230350946231,0.05275559834053501,-0.08305020719296005,-0.10369554654402695,0.24777296503063975,1.310254466889475,-0.15654851479982956,-0.13376682226305633,-0.10435470319295899,-0.06950917257922758,-0.07478512473762361,-0.13455175263777563,0.34105593933973516,-0.15339758199905215,-0.030735575148946113,-0.052353698111355026,-0.06925433610644437,0.0011583785806840085,0.31107552155998686,-0.15933105053931573,-0.15763659272235364,-0.10347049248292076,-0.08386529546320262,0.13602473982590302,-0.2067402559574461,-0.20655909450422758,-0.20172881162024514,-0.17067261663548505,-0.07614447850200036,0.2733153544914873,0.1121005661676241,0.03818806273215018,0.05063670830495203,0.5241777310668908,0.32773931884402185,1.7001334981696583,-0.16815037224329857,-0.12349448697715788,-0.09382847885436887,1.797809328247531,0.05404906735686312,-0.09817613873476322,0.17423199333446598,0.1839715710886902,-0.056293909388536845,-0.14716903740868972,-0.09463102166967115,-0.12209538792176541,0.8037995394413736,0.8433675552634656,-0.1009269317616407,0.09307303995168381,-0.050402932684751586,0.06714154834447361,-0.18768442148284026,-0.21626198941409086,0.15058034113905303,0.06539685192636766
-0.011468688816580296,0.04051463127059803,-0.07643052826090965,-0.14604309720129352,-0.10019760697555906,-0.07033611495158643,-0.07483314773547882,-0.06964649895602386,-0.09944636938829791,-0.08779176432359662,-0.09858950926455033,0.08383620030286867,-0.04564046402006925,0.03268031915513186,-0.08467242398292188,-0.0925629159859676,-0.028522808070775424,-0.16117107504636455,-0.05400693879943985,-0.17418012560085203,-0.05057469560219682,-0.14433201353683467,-0.10047426522589765,0.10321604504751382,0.15203845702495514,-0.04892282688674626,0.0004447555017503654,-0.04304099787432452,0.030339862361604766,-0.1289116130120175,-0.10343420501233304,-0.14549189676874003,-0.08305020719296005,0.16579853065619748,-0.16584007221174293,-0.13616520367264742,-0.15654851479982956,-0.13376682226305633,-0.10435470319295899,-0.06950917257922758,-0.1044724456898399,0.9969401188694903,-0.020713227474646816,0.029133016105606282,-0.11574023513183998,-0.052353698111355026,-0.06925433610644437,-0.10669953815411645,-0.22696635061187898,0.0353036730057959,-0.15763659272235364,-0.10347049248292076,-0.08386529546320262,0.2870698793675639,-0.1880178824257704,-0.1903632079318998,0.2126063455801603,2.5797822437594475,-0.05754125022658453,0.13024261056523526,0.10425193433134129,-0.019111125395946248,0.856337244245771,0.3784617122796775,0.1031501938347893,1.3567610820394491,-0.16815037224329857,6.716888844990022,18.101141999153164,0.5119971152554065,0.05404906735686312,-0.09817613873476322,0.13912459335267235,0.13410712434205851,0.13536764018186082,-0.14716903740868972,-0.09463102166967115,-0.12209538792176541,-0.20230055622983042,-0.20210879282941038,-0.1009269317616407,-0.03260405879068011,-0.050402932684751586,0.03906739319523403,-0.07936517547552611,-0.21626198941409086,0.09301932584301499,0.05613605675335305
